1.000000000000000048e-04 4.009149996926933568e+02
1.149756995397735633e-04 4.588876061572465233e+02
1.321941148466028784e-04 5.252339803320666078e+02
1.519911082952933080e-04 6.011573903213978838e+02
1.747528400007682938e-04 6.880337125707440009e+02
2.009233002565047864e-04 7.874319514829336413e+02
2.310129700083160510e-04 9.011403977158294083e+02
2.656087782946686443e-04 1.031195171238793137e+03
3.053855508833415791e-04 1.179910065390642785e+03
3.511191734215130954e-04 1.349909027433513756e+03
4.037017258596553842e-04 1.544160412173864643e+03
4.641588833612782196e-04 1.766009412863648322e+03
5.336699231206312212e-04 2.019209318308930506e+03
6.135907273413176120e-04 2.307949645392729508e+03
7.054802310718645249e-04 2.636870345473114412e+03
8.111308307896872294e-04 3.011063046939633750e+03
9.326033468832199040e-04 3.436054942516567280e+03
1.072267222010323115e-03 3.917748679813813396e+03
1.232846739442065853e-03 4.462322932821707582e+03
1.417474162926804808e-03 5.076087635348139884e+03
1.629750834620643553e-03 5.765241653930105713e+03
1.873817422860383055e-03 6.535554865068696017e+03
2.154434690031884272e-03 7.391974141515974225e+03
2.477076355991711300e-03 8.338078387254936388e+03
2.848035868435802066e-03 9.375449445397262025e+03
3.274549162877728528e-03 1.050297649619552067e+04
3.764935806792467539e-03 1.171602463264880316e+04
4.328761281083061754e-03 1.300558559628334297e+04
4.977023564332113716e-03 1.435745526476339182e+04
5.722367659350220161e-03 1.575139086592902640e+04
6.579332246575681983e-03 1.716031103911008540e+04
7.564633275546290940e-03 1.854966418347885701e+04
8.697490026177834635e-03 1.987685044090905285e+04
1.000000000000000021e-02 2.109039513250905293e+04
1.149756995397735633e-02 2.212962625491786821e+04
1.321941148466028795e-02 2.292462564015867611e+04
1.519911082952933069e-02 2.339598591835546176e+04
1.747528400007684890e-02 2.346013705032392681e+04
2.009233002565048026e-02 2.303986770862785124e+04
2.310129700083160542e-02 2.208681826688705041e+04
2.656087782946686682e-02 2.062164317176452823e+04
3.053855508833415444e-02 1.875613025481757722e+04
3.511191734215130672e-02 1.670384961296051551e+04
4.037017258596553582e-02 1.470424380461670626e+04
4.641588833612782239e-02 1.295492578880378824e+04
5.336699231206312732e-02 1.154957467346369231e+04
6.135907273413175600e-02 1.045370072181038813e+04
7.054802310718645553e-02 9.422527472732028400e+03
8.111308307896872294e-02 8.072406699047783150e+03
9.326033468832199691e-02 6.366095723767019990e+03
1.072267222010323123e-01 4.943271902074832724e+03
1.232846739442065853e-01 4.213667328262513365e+03
1.417474162926804782e-01 3.522991091068617152e+03
1.629750834620645183e-01 2.604760466723533227e+03
1.873817422860384885e-01 2.124368122758878144e+03
2.154434690031884481e-01 1.636680875137338489e+03
2.477076355991711387e-01 1.267437991906455636e+03
2.848035868435802032e-01 9.591179712981564762e+02
3.274549162877728459e-01 7.376615475842068008e+02
3.764935806792467643e-01 5.550242890619890659e+02
4.328761281083061685e-01 4.155138147563185953e+02
4.977023564332113681e-01 3.098373327274322833e+02
5.722367659350220404e-01 2.297583414579691521e+02
6.579332246575682053e-01 1.695619574758370618e+02
7.564633275546290836e-01 1.245617670069173499e+02
8.697490026177834288e-01 9.110424120571288142e+01
1.000000000000000000e+00 6.635709098158982044e+01
1.149756995397735571e+00 4.814169381950124205e+01
1.321941148466028615e+00 3.479495620905030506e+01
1.519911082952933201e+00 2.505816421669229399e+01
1.747528400007682947e+00 1.798445848026440430e+01
2.009233002565046000e+00 1.286582874524199838e+01
2.310129700083157989e+00 9.175805244319560572e+00
2.656087782946689568e+00 6.524972274140120376e+00
3.053855508833418497e+00 4.627013260072797785e+00
3.511191734215134641e+00 3.272426756499794198e+00
4.037017258596558023e+00 2.308584463385948027e+00
4.641588833612781961e+00 1.624744913102911914e+00
5.336699231206313065e+00 1.140873384746294850e+00
6.135907273413176100e+00 7.993746997171791158e-01
7.054802310718645053e+00 5.589486066025061151e-01
8.111308307896871739e+00 3.900764407262181099e-01
9.326033468832198636e+00 2.717244543310843863e-01
1.072267222010323096e+01 1.889495557129579617e-01
1.232846739442065953e+01 1.311707245929126520e-01
1.417474162926804837e+01 9.091543058782219910e-02
1.629750834620643474e+01 6.291926731164081132e-02
1.873817422860383175e+01 4.348186672961232985e-02
2.154434690031886745e+01 3.000809116434869153e-02
2.477076355991713896e+01 2.068238545132629683e-02
2.848035868435804829e+01 1.423709402797926002e-02
3.274549162877731590e+01 9.788743093666721004e-03
3.764935806792471595e+01 6.722666228124962035e-03
4.328761281083061618e+01 4.611955855440427743e-03
4.977023564332113637e+01 3.160655403315890295e-03
5.722367659350219782e+01 2.163899129887671309e-03
6.579332246575683030e+01 1.480076463151036061e-03
7.564633275546290747e+01 1.011431020367768155e-03
8.697490026177834466e+01 6.905707021562584261e-04
1.000000000000000000e+02 4.711012931398016320e-04
