1.000000000000000082e-05 4.382188640210340935e+01
1.084365968689610889e-05 4.739039127452482347e+01
1.175849554052155680e-05 5.124945789842330157e+01
1.275051240713012877e-05 5.542273966495029924e+01
1.382622173764656422e-05 5.993581481571226988e+01
1.499268432786047117e-05 6.481634300780820013e+01
1.625755666443793416e-05 7.009423460604413947e+01
1.762914118095948102e-05 7.580183373616723941e+01
1.911644075385703765e-05 8.197411621686599403e+01
2.072921779595369722e-05 8.864890357900162599e+01
2.247805833548725246e-05 9.586709447859637123e+01
2.437444150122221616e-05 1.036729149161184864e+02
2.643081486974102921e-05 1.121141887892245705e+02
2.866067616948250315e-05 1.212426304300055335e+02
3.107866187782013960e-05 1.311141609117329665e+02
3.370064329271925001e-05 1.417892500548961436e+02
3.654383070957254701e-05 1.533332862188510148e+02
3.962688638701478144e-05 1.658169761346061932e+02
4.297004704320843692e-05 1.793167772172081982e+02
4.659525668664677475e-05 1.939153649939111972e+02
5.052631065335679548e-05 2.097021384980877485e+02
5.478901179593944910e-05 2.267737667098995757e+02
5.941133984965039921e-05 2.452347793745429101e+02
6.442363508721369713e-05 2.651982057988815313e+02
6.985879746785248997e-05 2.867862655191857471e+02
7.575250258771920673e-05 3.101311150481656682e+02
8.214343584919422232e-05 3.353756552505833497e+02
8.907354638610440330e-05 3.626744042653699012e+02
9.658832241158708354e-05 3.921944412906611319e+02
1.047370897959449686e-04 4.241163982586977568e+02
1.135733358343105206e-04 4.586350607496869429e+02
1.231550603292826216e-04 4.959604425960118306e+02
1.335451562929898853e-04 5.363194536212902221e+02
1.448118227674532956e-04 5.799576284935931199e+02
1.570290124729377390e-04 6.271403469346226984e+02
1.702769172225899476e-04 6.781539913474944115e+02
1.846424942895542453e-04 7.333074663679151399e+02
2.002200371815584547e-04 7.929341833022112951e+02
2.171117945694505205e-04 8.573935895403748191e+02
2.354286414322417768e-04 9.270733701611802644e+02
2.552908068239516468e-04 1.002391234598065012e+03
2.768286630392066683e-04 1.083796752089126812e+03
3.001835813575589175e-04 1.171774157093099802e+03
3.255088599835056465e-04 1.266843597197784220e+03
3.529707302730650319e-04 1.369564154874334918e+03
3.827494478516315301e-04 1.480536024387055704e+03
4.150404757850472488e-04 1.600401614844702181e+03
4.500557675700497698e-04 1.729849810922300321e+03
4.880251583654433758e-04 1.869615513007497611e+03
5.291978735958442325e-04 2.020482814104494764e+03
5.738441648302393047e-04 2.183287487116317152e+03
6.222570836730231293e-04 2.358913979728720733e+03
6.747544053110692778e-04 2.548301802247820888e+03
7.316807143427192690e-04 2.752440102866201414e+03
7.934096665797492082e-04 2.972367722314970251e+03
8.603464416684509499e-04 3.209176291980022597e+03
9.329304026284686519e-04 3.463995046624342649e+03
1.011637979766207094e-03 3.737998988706746786e+03
1.096985797892384082e-03 4.032393602899659982e+03
1.189534067370319513e-03 4.348402364564219170e+03
1.289890261253307966e-03 4.687271489497325092e+03
1.398713102647238578e-03 5.050229550988748997e+03
1.516716888470922469e-03 5.438492444454826000e+03
1.644676177994664444e-03 5.853235165023791524e+03
1.783430876931909378e-03 6.295549810249657639e+03
1.933891750455230159e-03 6.766452712850726130e+03
2.097046401323232872e-03 7.266809201141189078e+03
2.273965752357927448e-03 7.797322730104109723e+03
2.465811075822603882e-03 8.358498407358049008e+03
2.673841615839946464e-03 8.950558468183131481e+03
2.899422853882875021e-03 9.573449765320654478e+03
3.144035471591500111e-03 1.022674282555953141e+04
3.409285069746810937e-03 1.090959515175232991e+04
3.696912707195028347e-03 1.162071989621622561e+04
4.008806328898464194e-03 1.235826887641643589e+04
4.347013158125022023e-03 1.311984629651992327e+04
4.713753134116724017e-03 1.390240235591414421e+04
5.111433483440165799e-03 1.470218573208941962e+04
5.542664520663107344e-03 1.551474515549253920e+04
6.010276782070381706e-03 1.633477203590419413e+04
6.517339604882419792e-03 1.715618774652203501e+04
7.067181273927491438e-03 1.797200486895124777e+04
7.663410868007454815e-03 1.877426977235333106e+04
8.309941949353395751e-03 1.955422462644727420e+04
9.011018251665017798e-03 2.030187894261661859e+04
9.771241535346501458e-03 2.100641330333047154e+04
1.059560179277615859e-02 2.165592256751069363e+04
1.148951000187308641e-02 2.223709753052301312e+04
1.245883364295008108e-02 2.273617309436359210e+04
1.350993521198026563e-02 2.313760971020524812e+04
1.464971398307286267e-02 2.342534788315728656e+04
1.588565129428052766e-02 2.358322190371510442e+04
1.722585965398785654e-02 2.359412205048251781e+04
1.867913599020782842e-02 2.344306620236735398e+04
2.025501939230666543e-02 2.311796002655121993e+04
2.196385372416546911e-02 2.261077325307001956e+04
2.381685551976158235e-02 2.192132907097789939e+04
2.582618760682674902e-02 2.106272763654498704e+04
2.800503894183630979e-02 2.005462048852350563e+04
3.036771118035457365e-02 1.893299304025500533e+04
3.292971255097151134e-02 1.774461649109245263e+04
3.570785964900462933e-02 1.653434755179543936e+04
3.872038781812553454e-02 1.535255678076675031e+04
4.198707084443910331e-02 1.424132138554282210e+04
4.552935074866947679e-02 1.322893778696372101e+04
4.937047852839003548e-02 1.233214778014821241e+04
5.353566677410724617e-02 1.155880798905576557e+04
5.805225516094895954e-02 1.089405729351691116e+04
6.294988990221887792e-02 1.029980112512918458e+04
6.826071834272386119e-02 9.709981716875407074e+03
7.401959996915644102e-02 9.040645324127284766e+03
8.026433522257174491e-02 8.223952768261795427e+03
8.703591361485166211e-02 7.260633747947775191e+03
9.437878277775381408e-02 6.251645542030230899e+03
1.023411402105452728e-01 5.362478122995838930e+03
1.109752496412072104e-01 4.720501675764639913e+03
1.203377840777590524e-01 4.316960282684239246e+03
1.304901978014401664e-01 3.989457710312033214e+03
1.414991297434576023e-01 3.548122591498966358e+03
1.534368408930013306e-01 2.989196078837225286e+03
1.663816886076127377e-01 2.509997080311477021e+03
1.804186409392071755e-01 2.226072335349549121e+03
1.956398343517064820e-01 2.004299986437033567e+03
2.121451784910627636e-01 1.703078548068047212e+03
2.300430119772916837e-01 1.427582394238717598e+03
2.494508135230316670e-01 1.256091137575454923e+03
2.704959730463137313e-01 1.078446754783733240e+03
2.933166278390042514e-01 9.065590876904504967e+02
3.180625692794118997e-01 7.842860623324125982e+02
3.448962260405759594e-01 6.612187709214933875e+02
3.739937302478794079e-01 5.634337425137513264e+02
4.055460735840827891e-01 4.759581669679070615e+02
4.397603609302720984e-01 4.030201225117406807e+02
4.768611697714474351e-01 3.394637036745473893e+02
5.170920242896754893e-01 2.860716785584974673e+02
5.607169938205458504e-01 2.404237392737688026e+02
6.080224261649427309e-01 2.017259393426064094e+02
6.593188271333542128e-01 1.690132788817511766e+02
7.149428986597576863e-01 1.413723116427829609e+02
7.752597488629464628e-01 1.180659354428946273e+02
8.406652885618316473e-01 9.846535205273842450e+01
9.115888299750818380e-01 8.199626213992765145e+01
9.884959046625586554e-01 6.819130813942723535e+01
1.071891319205128701e+00 5.663383167533685025e+01
